0.117566 0.668481
-0.119170 0.271736
0.208083 0.134785
-0.121565 0.318505
-0.061533 0.641546
-0.142499 0.367333
-0.153566 0.179910
-0.299521 0.461040
-0.208670 0.425482
0.163431 0.577859
-0.167097 0.213199
-0.040151 0.429816
0.233873 0.387805
-0.272142 0.081394
0.333299 0.276008
0.336560 0.117559
-0.042167 0.337727
-0.092503 0.617038
0.194828 0.073259
-0.269054 0.133468
-0.092252 0.795651
-0.318776 0.126537
0.183798 0.609720
0.051356 0.655847
-0.055817 0.833291
0.181526 0.682637
-0.152136 0.283025
-0.031106 0.564064
0.064294 0.251722
-0.218809 0.554222
0.062899 0.931267
0.287702 0.224101
-0.129665 0.196594
-0.177433 0.196598
0.091606 0.747954
-0.239454 0.151627
0.317304 0.327495
0.176177 0.065609
-0.038663 0.810453
-0.201244 0.089508
-0.187727 0.636281
0.212787 0.216186
0.114100 0.845328
-0.268629 0.478083
-0.126752 0.664586
0.132774 0.891505
0.369445 0.156157
0.297439 0.245599
-0.004312 0.254197
0.134149 0.660735
0.098624 0.809372
-0.138425 0.466900
-0.244391 0.314761
-0.240183 0.605983
0.127134 0.738335
0.083478 0.062255
0.068939 0.911512
0.052934 0.502708
-0.208821 0.232448
-0.277313 0.104625
-0.029372 0.103925
-0.052862 0.482233
0.255018 0.253266
-0.069787 0.532792
-0.008892 0.962942
-0.132852 0.269973
-0.153942 0.620075
-0.254069 0.190555
-0.173851 0.141900
0.094376 0.098043
0.152900 0.176309
-0.156408 0.555641
0.286393 0.083137
-0.221985 0.530452
0.105838 0.275594
-0.065782 0.337415
-0.018906 0.784523
0.122091 0.213646
-0.163230 0.636060
0.122767 0.556398
-0.003599 0.305833
-0.139586 0.216852
-0.015119 0.133615
-0.242505 0.491410
-0.087067 0.682296
0.021517 0.234365
-0.081333 0.442609
0.320928 0.223887
0.168018 0.097037
-0.151955 0.727282
-0.273189 0.162515
-0.101521 0.527830
-0.103990 0.168516
0.245489 0.265186
-0.205626 0.422237
0.211102 0.301930
-0.098424 0.637033
-0.227583 0.324455
-0.187187 0.339779
0.054218 0.371411
-0.137218 0.545491
0.139348 0.346625
-0.029556 0.440549
0.296828 0.099881
0.117870 0.261074
0.140453 0.849795
0.033823 0.517914
-0.173114 0.412692
0.066018 0.629685
0.185268 0.621218
0.095215 0.813253
0.250991 0.468932
0.020999 0.337237
0.009172 0.215036
-0.071563 0.576734
-0.139461 0.341301
-0.125051 0.822943
0.216744 0.048863
-0.177244 0.250036
-0.183596 0.176420
-0.155189 0.842594
-0.351051 0.175935
0.097495 0.284909
0.164094 0.151018
0.031271 0.595783
-0.071549 0.203913
-0.055973 0.490807
-0.147542 0.805757
-0.235303 0.588044
0.128227 0.096408
-0.077345 0.608291
-0.215211 0.317927
0.068297 0.245604
0.316472 0.166424
-0.269368 0.286053
-0.133059 0.069303
0.242045 0.516316
0.317241 0.254403
-0.318049 0.135458
0.114489 0.513754
-0.175656 0.280845
-0.292947 0.280711
0.154032 0.832174
0.265295 0.269235
-0.157707 0.506289
-0.241513 0.100097
-0.078388 0.720211
0.126818 0.203548
0.062496 0.441867
0.090546 0.036792
-0.114185 0.907997
-0.144890 0.528592
-0.088215 0.125359
0.336544 0.252647
0.178388 0.783043
0.306704 0.357257
-0.258095 0.533305
-0.095797 0.412227
-0.028956 0.351103
0.034765 0.953420
0.218923 0.403963
0.105897 0.847171
0.176118 0.257128
0.054183 0.898299
-0.187345 0.535092
-0.046921 0.430889
0.332443 0.229767
0.312822 0.312409
-0.110711 0.917846
-0.039922 0.052330
-0.188421 0.492667
-0.008835 0.220507
0.174253 0.768517
-0.049540 0.341439
0.003559 0.473051
0.078535 0.008868
-0.008237 0.736670
0.222661 0.195352
-0.122878 0.701465
-0.240197 0.645041
0.036401 0.731847
-0.215194 0.704191
-0.196093 0.065391
-0.305292 0.284432
0.056938 0.126668
-0.077655 0.842479
-0.245840 0.539259
-0.068787 0.307049
0.080623 0.916903
-0.231592 0.174814
-0.236910 0.219681
0.011184 0.596639
-0.316374 0.298333
-0.046275 0.119698
0.000457 0.356609
0.086312 0.816735
-0.350350 0.253279
-0.214743 0.490015
0.074241 0.899456
0.084170 0.337596
0.153591 0.343786
-0.057015 0.853698
0.117604 0.391412
-0.070056 0.884484
0.072894 0.618125
-0.089523 0.620514
-0.025557 0.022015
0.260089 0.255883
-0.083925 0.200188
0.101908 0.705527
0.001988 0.144705
0.116455 0.478238
-0.047474 0.179521
0.014705 0.194467
-0.136190 0.228253
0.354144 0.216455
0.087565 0.946575
-0.064058 0.103146
-0.028695 0.787150
-0.230077 0.614969
0.070772 0.888753
0.230613 0.660354
0.283328 0.246116
0.168910 0.798335
-0.091708 0.086146
-0.113973 0.694024
-0.237838 0.468452
-0.027391 0.542590
-0.141059 0.159858
-0.068466 0.924224
0.082868 0.777936
0.114289 0.057230
-0.194694 0.616476
0.306706 0.231149
-0.129250 0.526058
-0.240347 0.280749
-0.017246 0.761647
0.291770 0.343731
-0.039382 0.672745
-0.058853 0.333232
-0.223483 0.697858
0.185693 0.354114
-0.018154 0.238245
0.289771 0.132549
-0.213122 0.611225
-0.211342 0.201154
0.109501 0.491833
-0.353382 0.229350
-0.068114 0.443077
-0.033376 0.445134
-0.078503 0.171962
0.304713 0.291265
-0.119775 0.192928
0.079741 0.091692
-0.040880 0.318288
-0.047653 0.587917
-0.211935 0.665744
0.050631 0.553772
0.209848 0.150421
0.070267 0.544573
0.118487 0.668037
0.084307 0.523745
0.185295 0.275743
0.060710 0.671308
0.062170 0.710309
-0.010797 0.788263
-0.006784 0.989427
0.079970 0.207235
0.096301 0.068069
0.221317 0.144923
-0.009836 0.412440
0.131342 0.510646
-0.234066 0.515966
0.124183 0.423903
-0.118677 0.801285
-0.042244 0.664856
0.204297 0.165477
0.085164 0.080637
-0.293472 0.443491
-0.013448 0.667442
-0.037238 0.968077
0.022257 0.745707
-0.140402 0.255276
-0.066073 0.641499
-0.114879 0.229078
0.246498 0.187936
-0.019986 0.896816
-0.156968 0.246819
0.029208 0.081769
-0.295552 0.213986
-0.067784 0.653715
0.116077 0.165793
-0.247569 0.243058
-0.124733 0.853815
-0.048006 0.019818
0.263592 0.353194
0.020663 0.406661
-0.057746 0.460208
-0.167640 0.624810
0.078959 0.239103
0.020949 0.121166
-0.149155 0.261151
-0.099717 0.574330
0.077677 0.781015
-0.111313 0.532396
0.049825 0.573333
0.075579 0.920141
-0.125386 0.211450
-0.091473 0.720696
0.119151 0.063292
-0.219317 0.515224
0.131576 0.364605
0.029802 0.512965
-0.265008 0.110546
0.168430 0.068158
-0.173390 0.716577
0.178087 0.150393
0.107369 0.114211
0.014083 0.763591
0.128350 0.860006
-0.057089 0.239600
-0.205462 0.419429
-0.256479 0.139538
-0.198063 0.136454
0.337183 0.235275
0.243650 0.581309
0.011322 0.736135
-0.061809 0.631423
0.095784 0.256553
0.254944 0.539651
-0.281242 0.325394
-0.057649 0.210303
0.107569 0.887748
-0.090412 0.095908
-0.108413 0.643818
0.131791 0.889712
-0.000122 0.697655
0.199970 0.590543
0.144250 0.166883
0.078031 0.250738
-0.037641 0.415254
-0.133429 0.272296
0.009518 0.916038
-0.102964 0.493935
0.035050 0.950546
-0.266286 0.202820
0.138650 0.205529
0.260596 0.264192
0.021890 0.065473
0.103921 0.120711
-0.299330 0.414599
-0.289014 0.327963
0.083016 0.941027
-0.014355 0.390419
-0.107524 0.056405
-0.152214 0.773647
0.033579 0.044601
-0.146798 0.023860
-0.058111 0.572005
-0.075923 0.293305
0.332113 0.248148
0.301594 0.222730
-0.268955 0.470845
-0.008997 0.020060
0.284940 0.380868
-0.087582 0.496437
-0.069942 0.124801
-0.009035 0.583873
-0.140926 0.567010
0.134577 0.121354
-0.102095 0.557270
-0.193599 0.507991
-0.246837 0.606119
0.002571 0.864934
0.038193 0.522106
-0.053273 0.050601
0.093157 0.176508
0.028102 0.024314
-0.079939 0.504987
-0.003966 0.987642
0.104997 0.859614
-0.163870 0.163210
0.300023 0.126878
-0.133219 0.085707
0.261756 0.349996
0.103057 0.765243
-0.050652 0.438332
0.247459 0.625265
-0.025626 0.153287
0.164846 0.763258
-0.111747 0.769618
0.070227 0.431739
-0.082574 0.897895
0.050269 0.845828
-0.174666 0.063893
-0.313263 0.122953
0.278493 0.292858
-0.172188 0.679086
0.055780 0.183282
0.222066 0.595305
0.310759 0.304670
0.118856 0.273387
0.104135 0.427845
-0.058484 0.214401
-0.167199 0.751178
0.101067 0.904076
0.154607 0.671896
0.035249 0.084618
0.221957 0.339487
-0.287093 0.464371
0.139964 0.468239
0.054863 0.754461
0.356632 0.196801
0.145173 0.251549
0.089671 0.587586
0.110102 0.069096
-0.032922 0.222607
-0.286710 0.439768
-0.224493 0.080305
-0.153409 0.807728
0.269200 0.523887
0.069082 0.102856
0.123906 0.110292
-0.285912 0.316851
-0.060207 0.421483
-0.119733 0.562290
0.012521 0.190857
-0.050095 0.649972
0.073234 0.905087
-0.012348 0.764039
0.026885 0.190525
0.170084 0.581902
0.034934 0.240524
0.260369 0.371396
0.110347 0.697092
0.212387 0.126073
-0.288799 0.096407
-0.265870 0.129627
-0.258768 0.166164
-0.141262 0.245447
-0.146039 0.708354
0.127429 0.783823
0.158022 0.037987
0.180454 0.565095
0.269629 0.542950
0.239366 0.502193
0.221258 0.492869
0.156305 0.707649
0.355985 0.196762
-0.067463 0.417719
0.036083 0.471326
-0.047759 0.506688
-0.078144 0.163449
-0.173630 0.467926
0.076341 0.527045
0.163377 0.560598
-0.224046 0.589093
0.075395 0.924228
0.326471 0.256227
0.299551 0.115116
0.078764 0.954339
0.254079 0.269763
0.306427 0.417417
-0.116900 0.026743
0.045507 0.268223
-0.187353 0.227125
0.259049 0.303803
-0.060802 0.701818
-0.059313 0.489865
0.006593 0.830087
0.283910 0.496984
-0.170085 0.762035
0.007435 0.162481
0.200817 0.212586
-0.263418 0.250528
0.016653 0.692037
-0.260924 0.429376
0.193281 0.062183
-0.052523 0.316759
0.212236 0.424177
0.182629 0.435599
0.119336 0.349171
-0.136069 0.750962
-0.116543 0.790836
0.124745 0.462597
-0.105100 0.460139
0.129892 0.156709
0.180211 0.589597
-0.237913 0.279256
0.028927 0.134745
-0.108365 0.571922
0.127266 0.400046
-0.255923 0.572715
0.004530 0.617612
-0.058226 0.831131
-0.166163 0.663744
-0.074733 0.780882
0.016085 0.316704
-0.311627 0.210115
0.187541 0.446449
-0.240133 0.117473
-0.190473 0.432701
-0.214393 0.523009
0.041069 0.292543
0.107964 0.766325
-0.085476 0.201948
-0.265860 0.200734
0.100759 0.599305
0.071322 0.107387
0.267425 0.333062
-0.121753 0.546547
0.178096 0.460295
0.112260 0.922665
-0.326524 0.124356
-0.163848 0.069368
-0.033885 0.542667
-0.003144 0.043196
0.040409 0.507675
0.285484 0.216398
-0.143343 0.062563
0.155259 0.431565
0.258823 0.488270
0.294279 0.236988
0.338627 0.143478
-0.237044 0.086516
0.014754 0.986576
0.153153 0.445887
-0.019601 0.378968
0.004291 0.400847
-0.027824 0.364324
0.031076 0.651682
0.104267 0.815841
-0.129251 0.116366
0.201155 0.092164
0.351332 0.220651
0.139387 0.058646
0.033092 0.293914
0.051202 0.835141
0.204190 0.463477
0.033281 0.123470
-0.020986 0.302587
-0.039546 0.035379
0.054881 0.577315
-0.148067 0.055433
0.000231 0.387318
-0.029582 0.414936
-0.202509 0.127983
0.123672 0.765209
0.089323 0.455127
0.216226 0.262621
-0.091835 0.737356
0.248856 0.361066
-0.094887 0.283458
0.343091 0.160761
-0.154032 0.068464
-0.186343 0.431018
-0.207578 0.213299
-0.258227 0.082830
0.171937 0.797286
-0.058743 0.012511
-0.048234 0.358642
-0.026406 0.619933
-0.219337 0.439086
-0.267439 0.518769
-0.106492 0.792703
0.033088 0.228764
0.225624 0.197396
-0.013709 0.738026
0.178846 0.380348
-0.110684 0.919472
0.055191 0.317922
-0.080533 0.764052
-0.272181 0.166092
-0.315164 0.370698
-0.105937 0.141183
-0.086269 0.898470
-0.304716 0.265777
0.003973 0.457736
0.023178 0.807920
0.026633 0.092720
-0.007299 0.191389
0.250281 0.475385
0.129603 0.234082
0.072151 0.228760
-0.056044 0.439669
0.058691 0.091827
-0.151819 0.042622
0.219918 0.077467
0.133462 0.622924
0.126337 0.025932
0.241053 0.478040
0.018623 0.531257
0.012460 0.229666
-0.088326 0.296203
0.150044 0.209060
-0.098224 0.938282
0.179673 0.428624
0.184370 0.322849
0.268427 0.398259
-0.146499 0.363373
0.184745 0.598403
0.289566 0.431452
0.151484 0.406562
-0.197667 0.418313
0.102307 0.510125
0.104489 0.347554
0.040480 0.370535
-0.252297 0.598803
-0.156602 0.400280
-0.002191 0.069990
0.140149 0.500530
-0.051318 0.269696
-0.225855 0.548936
0.040282 0.410890
0.048823 0.958225
0.003929 0.890387
-0.008166 0.564385
0.227729 0.108462
-0.029291 0.228586
-0.232061 0.504305
-0.143960 0.421748
0.286591 0.489996
0.092663 0.579359
0.137338 0.740640
-0.227537 0.248662
-0.136827 0.840547
0.278749 0.362949
0.220215 0.238610
-0.025492 0.857861
0.113674 0.750312
0.318498 0.303656
-0.144350 0.721199
-0.043298 0.240592
-0.159460 0.133744
0.226817 0.196649
0.251234 0.582908
0.305403 0.439017
-0.292146 0.465549
0.112741 0.422789
-0.023541 0.866054
0.145101 0.191146
-0.011763 0.108420
0.113435 0.855904
0.048371 0.566874
0.112891 0.550361
0.067610 0.589684
-0.256978 0.110969
-0.017302 0.521847
0.213465 0.720821
0.093551 0.552309
0.211079 0.638959
-0.255364 0.295209
-0.257261 0.573746
0.221893 0.555220
-0.245840 0.322985
-0.151581 0.253300
0.129561 0.253216
-0.317890 0.390867
-0.346418 0.185734
0.274103 0.321591
-0.024524 0.057985
0.082986 0.365322
-0.057756 0.179103
-0.220310 0.096742
0.092384 0.901330
-0.110951 0.380040
-0.057594 0.431683
-0.042508 0.555244
0.139386 0.139536
0.021046 0.416866
-0.009245 0.957550
0.165842 0.442425
-0.292843 0.452033
-0.284429 0.193619
-0.015331 0.640802
-0.164872 0.514615
0.163237 0.332022
0.271460 0.353862
0.231188 0.598391
0.238288 0.508761
-0.119703 0.456376
0.129479 0.216462
-0.198642 0.345223
0.001289 0.521492
-0.121231 0.608983
-0.174254 0.285008
0.138189 0.116454
-0.021992 0.133213
0.253452 0.574064
-0.200128 0.068189
0.068626 0.103007
0.048977 0.981934
0.131094 0.556543
0.332848 0.310750
-0.013770 0.904704
-0.170145 0.332112
-0.257744 0.292668
0.029043 0.812938
-0.038312 0.989937
0.271708 0.309663
-0.048311 0.851556
-0.196409 0.565010
0.008615 0.418075
0.045579 0.245919
-0.206480 0.208412
0.200674 0.645572
-0.203240 0.484733
-0.026427 0.322613
0.083444 0.219559
0.138724 0.797959
-0.136371 0.352706
0.312706 0.411406
0.094508 0.345516
-0.209037 0.586857
0.121305 0.843202
0.240852 0.079445
-0.167782 0.744874
0.267180 0.352621
-0.019021 0.930969
0.220868 0.521405
0.205331 0.264101
0.156767 0.286368
0.040752 0.894263
-0.196604 0.224844
-0.025551 0.593434
0.330069 0.240284
-0.066208 0.246049
0.024776 0.805438
-0.090900 0.177919
-0.280328 0.192591
0.044527 0.291377
0.082939 0.412053
-0.131735 0.411998
-0.247818 0.519494
-0.178906 0.693285
-0.118865 0.060812
-0.205062 0.441252
0.009690 0.115531
-0.091976 0.757904
0.001523 0.265863
0.014265 0.350106
-0.051165 0.583881
0.222196 0.530298
-0.361700 0.141819
0.024822 0.972293
0.121579 0.504315
-0.115474 0.024618
-0.093855 0.376132
0.326195 0.136008
-0.205590 0.691964
0.052959 0.887126
-0.125479 0.817699
0.075357 0.039034
-0.126902 0.329424
-0.009342 0.279226
0.207606 0.592751
-0.197980 0.148227
-0.078464 0.705411
0.150541 0.677139
0.106066 0.316121
-0.116305 0.752136
0.032895 0.181128
0.027539 0.397293
0.257176 0.339288
0.083253 0.919418
-0.045513 0.644801
0.158632 0.293246
-0.081112 0.739315
0.090359 0.736908
-0.056062 0.425763
0.134342 0.315422
-0.167383 0.780992
-0.251368 0.416226
0.354288 0.196464
-0.041253 0.953657
0.217636 0.359788
-0.074143 0.113533
-0.064409 0.061004
0.312528 0.135742
-0.049214 0.948719
-0.090415 0.659907
-0.165774 0.212655
-0.136981 0.675102
-0.048995 0.975869
0.015480 0.495674
0.131154 0.401350
0.350436 0.136910
-0.120369 0.809264
-0.192597 0.525406
0.163423 0.608985
-0.146475 0.364721
0.056147 0.065605
0.195997 0.162157
0.281589 0.281515
-0.123140 0.061857
0.168280 0.630063
-0.296558 0.455683
-0.072501 0.188602
-0.145395 0.132153
-0.158342 0.618577
0.117357 0.679391
-0.029936 0.132649
0.239570 0.100403
0.237598 0.387145
0.021662 0.734865
0.007061 0.426085
-0.101983 0.885691
-0.160302 0.701489
0.153131 0.782695
-0.160939 0.714142
0.151813 0.771855
-0.045348 0.365189
0.098842 0.690195
-0.172402 0.438293
-0.289685 0.283520
0.116821 0.067765
0.094325 0.652694
-0.121793 0.432728
0.249004 0.618484
0.032041 0.574297
0.298668 0.430637
-0.161978 0.257377
-0.095416 0.205450
0.032248 0.938034
-0.305447 0.363175
0.165421 0.420741
0.099406 0.469639
0.134691 0.254794
0.103230 0.884194
-0.124024 0.024485
0.039151 0.691257
-0.262706 0.078530
0.098983 0.427070
-0.114572 0.735076
0.155082 0.505893
0.255360 0.126072
0.108710 0.083944
0.084999 0.770633
0.030632 0.809480
0.039737 0.896278
0.056516 0.147465
-0.291951 0.127630
-0.069169 0.414456
-0.060028 0.548171
-0.067893 0.714790
0.334279 0.227990
-0.067253 0.948116
0.269913 0.178658
0.340043 0.289398
0.268388 0.404963
-0.039310 0.820959
0.057138 0.818595
0.228455 0.338644
-0.127030 0.832380
-0.209747 0.388438
-0.075827 0.827000
0.050779 0.039707
-0.023980 0.286462
-0.092818 0.130887
-0.077327 0.276109
0.145749 0.806800
-0.197683 0.345859
0.076528 0.876438
-0.267644 0.521408
-0.023847 0.795506
0.060069 0.619069
-0.098491 0.523194
-0.179896 0.656671
0.113014 0.815854
0.103639 0.132563
0.016322 0.016188
0.291217 0.202452
0.019392 0.073705
-0.255807 0.452357
-0.230004 0.520364
0.119198 0.436046
0.206023 0.532313
-0.135388 0.802735
-0.309539 0.328689
-0.230858 0.479718
-0.039505 0.785773
0.242506 0.446893
-0.178798 0.808012
0.139875 0.879315
0.013050 0.844919
0.100762 0.200530
-0.113845 0.233971
0.163105 0.394765
0.105223 0.023291
0.007810 0.266761
-0.110881 0.435332
0.271057 0.109237
0.095661 0.430686
-0.175818 0.569844
-0.288979 0.175805
-0.230237 0.631387
0.162074 0.544540
-0.316456 0.288055
0.041259 0.518432
0.099177 0.790366
-0.282999 0.288433
0.155233 0.532034
-0.149266 0.583939
0.053724 0.589476
-0.132839 0.301054
0.222622 0.443574
-0.070349 0.918865
0.023289 0.927951
-0.202160 0.305135
-0.091969 0.290963
0.259075 0.197776
0.167197 0.790424
0.050563 0.419316
-0.087166 0.196395
0.044836 0.122264
0.283931 0.172179
0.115948 0.365078
0.343677 0.128366
0.263821 0.494468
-0.146999 0.835580
-0.144073 0.132445
-0.130224 0.242862
-0.094133 0.655762
-0.271456 0.249291
-0.073362 0.612573
-0.049124 0.072526
-0.034726 0.711570
-0.000848 0.398403
-0.080800 0.809856
-0.028508 0.762315
-0.193319 0.348666
0.240402 0.498346
-0.066731 0.235437
0.330856 0.122169
0.166479 0.626899
-0.043471 0.738624
-0.293008 0.331068
-0.333264 0.332486
0.292863 0.276282
-0.263717 0.376828
-0.259132 0.454866
0.260225 0.084970
-0.219011 0.449790
-0.127632 0.151364
-0.077737 0.428886
-0.076463 0.455666
0.039618 0.355772
-0.106828 0.335844
0.016683 0.965295
-0.247953 0.217297
0.068984 0.154251
0.077969 0.032895
0.052677 0.295244
-0.103623 0.511316
-0.156803 0.039594
-0.277647 0.421940
0.107687 0.411667
-0.048632 0.569544
0.078445 0.262742
0.185591 0.666971
-0.221744 0.278755
-0.185131 0.695977
0.221002 0.467924
0.000688 0.262262
-0.266358 0.301730
-0.064933 0.392845
-0.031917 0.655794
-0.170619 0.148399
0.152303 0.486213
-0.146508 0.349430
-0.315800 0.139120
0.174676 0.698196
-0.140023 0.027738
-0.001729 0.342686
-0.295656 0.297643
0.033373 0.442142
0.258334 0.073421
-0.065958 0.042700
0.063148 0.148524
0.051437 0.739517
-0.001835 0.550487
-0.291834 0.432433
0.222772 0.661913
0.038261 0.981088
0.074110 0.192165
-0.294267 0.133271
-0.030491 0.774309
0.041899 0.744541
-0.081286 0.535319
-0.168664 0.347595
-0.114147 0.242634
0.016117 0.010732
0.281907 0.333614
0.192009 0.428787
-0.105424 0.134682
0.138171 0.114319
0.174563 0.662712
0.143379 0.474610
-0.080407 0.230451
-0.177576 0.160563
0.185262 0.378004
-0.144434 0.286724
-0.027193 0.142784
0.130296 0.501294
0.115258 0.522638
0.232634 0.599876
-0.258218 0.122070
-0.133717 0.132881
-0.075810 0.796902
-0.143018 0.641409
-0.027152 0.786959
0.260308 0.082957
-0.025640 0.232727
0.030463 0.505005
0.017691 0.020976
-0.213959 0.705621
-0.249365 0.490178
0.308041 0.277117
0.061049 0.624536
-0.117040 0.909140
-0.121756 0.728506
-0.102416 0.524139
-0.086813 0.794703
0.003004 0.674593
0.044577 0.067954
-0.287872 0.397197
-0.047439 0.769023
-0.203799 0.703960
-0.098988 0.014377
0.205678 0.302457
0.044543 0.428204
-0.025044 0.426197
-0.170744 0.093212
0.188654 0.502248
0.124640 0.096526
0.298875 0.349499
0.354820 0.229722
0.067951 0.219020
0.232066 0.086361
0.149392 0.058983
-0.155628 0.457513
0.002501 0.395003
0.055400 0.740715
0.367065 0.191134
0.233166 0.169236
0.019358 0.930791
-0.175235 0.194798
-0.221197 0.072858
0.184439 0.409076
0.060375 0.956550
-0.012029 0.881596
0.019071 0.154153
-0.063501 0.141603
-0.109778 0.155145
0.047610 0.450794
0.100343 0.821335
0.291186 0.313101
0.304476 0.362409
-0.133821 0.095623
0.018302 0.126164
0.019954 0.891741
0.248395 0.530195
-0.136792 0.310623
0.068875 0.847726
0.356181 0.208435
0.115183 0.367908
0.201888 0.530678
0.257896 0.430883
-0.003091 0.425247
0.190926 0.381410
0.194944 0.553111
-0.043361 0.050862
0.003600 0.880953
-0.283333 0.439540
0.042617 0.671505
0.233208 0.636554
0.155829 0.665214
-0.127136 0.423097
0.061868 0.335712
-0.112127 0.651640
-0.209435 0.419520
0.021763 0.235051
0.121476 0.810400
-0.109616 0.858978
0.285273 0.142298
-0.219013 0.183407
-0.074631 0.401164
-0.119069 0.407926
-0.141248 0.412273
0.301889 0.093683
0.033308 0.871896
0.297802 0.338200
0.138008 0.069623
-0.033085 0.932088
-0.242886 0.303541
0.319239 0.120656
0.183890 0.249593
0.006558 0.144101
-0.247132 0.614913
0.290902 0.236738
0.158272 0.523349
-0.302754 0.240503
0.221757 0.097461
0.201021 0.228629
-0.176798 0.692863
-0.183610 0.647098
-0.147573 0.418633
0.218684 0.121902
-0.191143 0.404864
-0.083327 0.387904
-0.193649 0.065607
0.169376 0.211622
0.127559 0.665418
0.060244 0.261924
0.117911 0.286080
-0.239627 0.197830
-0.014613 0.717116
0.158947 0.476814
-0.259229 0.591343
0.002335 0.323640
-0.216497 0.108018
-0.333568 0.193468
-0.069499 0.480237
-0.077720 0.052250
0.162064 0.584617
0.020794 0.291654
-0.251694 0.317499
0.014702 0.907367
-0.034307 0.462661
-0.125292 0.674859
-0.304799 0.357582
